user_id,signup_day,channel,user_type,experiment_group,converted
1949,19,partner,medium_value,control,0
1950,7,paid_ads,medium_value,control,0
1951,42,paid_ads,high_value,treatment,0
1952,75,paid_ads,high_value,treatment,0
1953,0,organic,high_value,treatment,0
1954,56,organic,low_value,control,0
1955,63,paid_ads,medium_value,treatment,0
1956,83,organic,low_value,treatment,0
1957,27,organic,medium_value,treatment,0
1958,36,paid_ads,medium_value,treatment,0
1959,46,organic,medium_value,control,0
1960,75,organic,low_value,control,0
1961,36,paid_ads,medium_value,control,0
1962,48,organic,high_value,control,1
1963,43,partner,medium_value,treatment,0
1964,55,partner,medium_value,treatment,1
1965,27,referral,medium_value,treatment,0
1966,78,organic,medium_value,control,0
1967,5,referral,medium_value,control,0
1968,60,referral,medium_value,control,0
1969,19,referral,medium_value,control,0
1970,77,organic,low_value,control,0
1971,1,paid_ads,low_value,treatment,0
1972,72,referral,medium_value,control,0
1973,36,paid_ads,medium_value,treatment,0
1974,19,paid_ads,low_value,control,0
1975,25,paid_ads,medium_value,treatment,0
1976,28,paid_ads,medium_value,treatment,0
1977,0,organic,low_value,control,0
1978,34,paid_ads,medium_value,treatment,0
1979,69,organic,high_value,treatment,1
1980,58,paid_ads,low_value,treatment,0
1981,68,organic,high_value,treatment,1
1982,32,paid_ads,low_value,control,0
1983,50,organic,low_value,treatment,0
1984,77,referral,low_value,treatment,0
1985,11,referral,high_value,control,1
1986,19,organic,medium_value,control,0
1987,52,organic,medium_value,treatment,0
1988,87,organic,medium_value,control,0
1989,42,partner,high_value,treatment,0
1990,88,paid_ads,medium_value,treatment,0
1991,49,paid_ads,medium_value,treatment,0
1992,28,organic,high_value,control,0
1993,56,paid_ads,medium_value,control,0
1994,38,partner,low_value,control,0
1995,55,referral,low_value,treatment,0
1996,42,paid_ads,low_value,treatment,0
1997,49,organic,medium_value,treatment,1
1998,22,organic,low_value,treatment,0
1999,43,organic,low_value,control,1
2000,37,organic,medium_value,control,0
2001,83,organic,high_value,treatment,0
2002,22,organic,medium_value,control,0
2003,44,paid_ads,medium_value,control,1
2004,51,partner,medium_value,control,0
2005,79,paid_ads,medium_value,control,0
2006,49,referral,low_value,control,0
2007,7,referral,medium_value,treatment,0
2008,84,organic,high_value,treatment,0
2009,0,referral,low_value,treatment,0
2010,7,organic,medium_value,treatment,0
2011,28,paid_ads,low_value,treatment,0
2012,4,organic,high_value,treatment,0
2013,85,partner,low_value,control,0
2014,46,organic,high_value,treatment,0
2015,33,organic,medium_value,control,0
2016,64,partner,high_value,control,0
2017,54,organic,low_value,control,1
2018,89,referral,low_value,treatment,0
2019,42,referral,medium_value,control,0
2020,73,referral,low_value,control,0
2021,29,partner,medium_value,control,0
2022,81,partner,medium_value,treatment,0
2023,16,organic,low_value,treatment,0
2024,25,referral,medium_value,treatment,0
2025,7,paid_ads,medium_value,control,0
2026,46,paid_ads,low_value,control,0
2027,75,organic,low_value,treatment,0
2028,71,referral,low_value,control,0
2029,88,partner,low_value,treatment,0
2030,45,partner,high_value,treatment,0
2031,67,paid_ads,low_value,treatment,0
2032,32,organic,medium_value,treatment,0
2033,0,paid_ads,low_value,control,0
2034,18,referral,medium_value,control,0
2035,30,referral,medium_value,treatment,0
2036,79,paid_ads,medium_value,control,0
2037,13,organic,medium_value,control,0
2038,52,paid_ads,high_value,control,0
2039,47,paid_ads,low_value,control,0
2040,68,partner,low_value,control,1
2041,89,paid_ads,high_value,control,0
2042,61,organic,low_value,treatment,0
2043,65,paid_ads,medium_value,treatment,0
2044,63,organic,medium_value,treatment,0
2045,69,partner,medium_value,treatment,0
2046,62,paid_ads,low_value,control,0
2047,72,paid_ads,low_value,control,0
2048,32,paid_ads,medium_value,control,0
2049,40,referral,medium_value,treatment,0
2050,88,referral,high_value,treatment,0
2051,47,referral,medium_value,control,0
2052,12,organic,high_value,control,0
2053,72,organic,medium_value,treatment,0
2054,76,organic,medium_value,treatment,0
2055,30,referral,low_value,treatment,0
2056,74,organic,medium_value,control,0
2057,67,paid_ads,medium_value,control,0
2058,3,partner,medium_value,treatment,0
2059,18,partner,low_value,treatment,0
2060,69,paid_ads,low_value,treatment,0
2061,81,paid_ads,low_value,treatment,0
2062,12,organic,medium_value,treatment,0
2063,22,referral,low_value,treatment,0
2064,82,referral,high_value,control,0
2065,74,organic,medium_value,control,0
2066,0,paid_ads,medium_value,treatment,0
2067,87,referral,medium_value,control,0
2068,53,partner,low_value,treatment,0
2069,70,organic,low_value,treatment,0
2070,88,paid_ads,high_value,treatment,0
2071,84,organic,high_value,control,0
2072,14,organic,medium_value,control,0
2073,64,partner,medium_value,treatment,0
2074,75,referral,medium_value,treatment,1
2075,70,referral,low_value,treatment,0
2076,14,organic,low_value,control,0
2077,20,referral,medium_value,control,0
2078,18,paid_ads,low_value,treatment,0
2079,59,organic,medium_value,treatment,0
2080,88,paid_ads,medium_value,treatment,0
2081,32,organic,medium_value,control,0
2082,48,referral,medium_value,control,0
2083,34,paid_ads,low_value,control,0
2084,43,organic,medium_value,treatment,0
2085,89,organic,medium_value,treatment,0
2086,10,organic,medium_value,control,0
2087,71,organic,low_value,control,0
2088,77,paid_ads,medium_value,treatment,0
2089,73,referral,low_value,control,0
2090,65,organic,low_value,treatment,0
2091,45,organic,medium_value,treatment,1
2092,8,paid_ads,medium_value,control,0
2093,2,referral,low_value,control,0
2094,84,organic,medium_value,treatment,0
2095,25,organic,low_value,control,0
2096,71,paid_ads,medium_value,control,0
2097,47,organic,high_value,treatment,0
2098,65,organic,low_value,treatment,0
2099,69,referral,low_value,treatment,0
2100,27,paid_ads,low_value,control,0
2101,25,paid_ads,medium_value,control,0
2102,24,referral,low_value,control,0
2103,11,referral,low_value,control,0
2104,4,organic,low_value,treatment,0
2105,47,paid_ads,medium_value,control,0
2106,36,organic,medium_value,treatment,0
2107,78,organic,low_value,control,0
2108,43,referral,medium_value,control,0
2109,14,partner,medium_value,treatment,0
2110,42,partner,medium_value,control,1
2111,47,paid_ads,medium_value,control,0
2112,86,organic,medium_value,control,0
2113,69,organic,high_value,control,0
2114,45,referral,low_value,control,1
2115,42,paid_ads,medium_value,control,0
2116,20,paid_ads,medium_value,treatment,0
2117,22,referral,high_value,treatment,0
2118,79,referral,high_value,treatment,0
2119,46,referral,medium_value,control,0
2120,14,organic,low_value,treatment,1
2121,24,referral,high_value,control,0
2122,35,partner,low_value,treatment,0
2123,74,organic,medium_value,treatment,0
2124,50,paid_ads,medium_value,control,0
2125,14,organic,high_value,treatment,0
2126,67,partner,high_value,treatment,0
2127,20,organic,low_value,treatment,0
2128,12,paid_ads,low_value,control,1
2129,85,organic,medium_value,treatment,0
2130,18,referral,high_value,treatment,0
2131,33,organic,medium_value,control,0
2132,77,organic,medium_value,treatment,0
2133,67,paid_ads,low_value,control,0
2134,51,partner,medium_value,control,0
2135,26,organic,low_value,treatment,0
2136,28,organic,medium_value,treatment,0
2137,27,referral,medium_value,treatment,0
2138,34,paid_ads,medium_value,treatment,0
2139,7,partner,high_value,control,0
2140,15,organic,low_value,control,0
2141,35,paid_ads,medium_value,treatment,0
2142,29,organic,low_value,control,0
2143,17,organic,high_value,treatment,0
2144,1,referral,low_value,treatment,0
2145,48,paid_ads,high_value,control,0
2146,76,referral,low_value,control,0
2147,3,organic,low_value,treatment,0
2148,89,paid_ads,low_value,treatment,0
2149,88,paid_ads,medium_value,treatment,0
2150,74,partner,low_value,treatment,0
2151,6,organic,medium_value,control,0
2152,73,organic,high_value,control,0
2153,38,paid_ads,medium_value,control,0
2154,12,paid_ads,high_value,control,0
2155,30,organic,low_value,control,0
2156,70,partner,high_value,control,0
2157,62,organic,medium_value,control,1
2158,55,partner,medium_value,control,0
2159,41,organic,medium_value,control,0
2160,60,referral,medium_value,treatment,0
2161,41,partner,high_value,treatment,0
2162,55,organic,medium_value,control,0
2163,35,partner,medium_value,treatment,0
2164,83,paid_ads,low_value,control,0
2165,67,partner,low_value,treatment,0
2166,6,referral,low_value,control,0
2167,53,organic,high_value,treatment,0
2168,0,organic,medium_value,control,0
2169,43,organic,high_value,treatment,0
2170,44,organic,high_value,control,0
2171,46,organic,medium_value,treatment,0
2172,12,organic,medium_value,control,0
2173,21,paid_ads,medium_value,control,0
2174,20,referral,medium_value,treatment,0
2175,85,organic,low_value,control,0
2176,8,organic,medium_value,treatment,0
2177,25,paid_ads,medium_value,control,0
2178,8,organic,medium_value,control,0
2179,14,organic,medium_value,treatment,0
2180,9,organic,high_value,control,0
2181,87,partner,medium_value,control,0
2182,41,referral,medium_value,treatment,1
2183,71,paid_ads,low_value,treatment,0
2184,23,referral,low_value,treatment,1
2185,79,paid_ads,medium_value,control,0
2186,48,referral,medium_value,treatment,0
2187,25,referral,medium_value,control,0
2188,36,paid_ads,low_value,control,0
2189,67,organic,medium_value,treatment,0
2190,49,organic,medium_value,control,0
2191,23,paid_ads,high_value,control,0
2192,18,partner,high_value,control,0
2193,59,paid_ads,low_value,treatment,0
2194,38,referral,medium_value,treatment,0
2195,73,partner,medium_value,treatment,0
2196,88,organic,medium_value,control,0
2197,17,referral,medium_value,treatment,0
2198,18,referral,low_value,treatment,0
2199,35,partner,low_value,control,0
2200,73,partner,medium_value,control,0
2201,54,referral,high_value,control,0
2202,68,organic,medium_value,control,0
2203,46,referral,medium_value,treatment,0
2204,48,organic,medium_value,control,0
2205,32,referral,medium_value,control,0
2206,20,partner,high_value,treatment,0
2207,80,paid_ads,medium_value,treatment,0
2208,21,paid_ads,high_value,treatment,0
2209,47,paid_ads,low_value,control,0
2210,36,paid_ads,medium_value,control,0
2211,14,organic,low_value,control,0
2212,34,referral,high_value,control,1
2213,70,partner,medium_value,control,0
2214,31,partner,low_value,treatment,0
2215,10,organic,medium_value,control,1
2216,9,partner,low_value,control,0
2217,72,referral,medium_value,control,0
2218,77,organic,medium_value,treatment,0
2219,76,organic,medium_value,treatment,0
2220,56,organic,medium_value,treatment,0
2221,24,partner,medium_value,control,0
2222,1,paid_ads,medium_value,control,0
2223,63,referral,medium_value,control,0
2224,34,organic,medium_value,control,0
2225,6,referral,medium_value,treatment,0
2226,84,organic,medium_value,treatment,0
2227,17,paid_ads,high_value,treatment,0
2228,66,paid_ads,medium_value,treatment,0
2229,41,organic,low_value,treatment,0
2230,38,referral,low_value,control,0
2231,40,organic,medium_value,treatment,0
2232,74,referral,low_value,control,0
2233,23,paid_ads,medium_value,treatment,0
2234,59,paid_ads,low_value,control,0
2235,45,organic,low_value,control,0
2236,18,organic,low_value,treatment,1
2237,67,partner,high_value,control,0
2238,89,organic,medium_value,control,0
2239,41,referral,high_value,control,0
2240,31,partner,low_value,control,0
2241,38,organic,medium_value,treatment,0
2242,35,organic,low_value,treatment,0
2243,35,referral,medium_value,control,0
2244,2,partner,low_value,control,1
2245,72,partner,high_value,treatment,0
2246,7,paid_ads,high_value,control,0
2247,69,referral,medium_value,control,0
2248,40,organic,medium_value,control,0
2249,67,partner,medium_value,treatment,0
2250,12,partner,low_value,control,0
2251,48,organic,high_value,control,0
2252,59,organic,medium_value,control,0
2253,1,organic,low_value,control,0
2254,59,organic,high_value,treatment,0
2255,4,referral,low_value,control,0
2256,43,paid_ads,low_value,control,0
2257,26,organic,high_value,control,0
2258,31,organic,medium_value,control,0
2259,20,partner,medium_value,treatment,0
2260,7,paid_ads,low_value,treatment,0
2261,71,paid_ads,medium_value,control,1
2262,49,organic,medium_value,control,0
2263,66,partner,low_value,control,0
2264,43,referral,high_value,treatment,0
2265,57,organic,low_value,treatment,0
2266,2,organic,low_value,control,0
2267,85,organic,medium_value,treatment,0
2268,69,organic,low_value,treatment,0
2269,1,paid_ads,low_value,treatment,0
2270,86,partner,medium_value,control,0
2271,43,paid_ads,medium_value,control,0
2272,1,referral,medium_value,control,0
2273,80,paid_ads,high_value,treatment,0
2274,34,referral,low_value,treatment,0
2275,86,referral,high_value,treatment,0
2276,29,organic,medium_value,control,0
2277,7,paid_ads,medium_value,control,0
2278,21,paid_ads,high_value,control,0
2279,43,organic,low_value,treatment,0
2280,57,paid_ads,low_value,control,0
2281,35,paid_ads,medium_value,control,1
2282,68,partner,medium_value,treatment,0
2283,76,paid_ads,high_value,control,0
2284,30,referral,medium_value,control,1
2285,46,paid_ads,medium_value,control,0
2286,54,referral,medium_value,treatment,0
2287,79,paid_ads,low_value,treatment,0
2288,61,partner,medium_value,treatment,0
2289,29,paid_ads,low_value,control,0
2290,54,paid_ads,medium_value,treatment,0
2291,15,paid_ads,medium_value,treatment,1
2292,11,paid_ads,low_value,treatment,0
2293,16,organic,medium_value,treatment,0
2294,15,organic,low_value,control,0
2295,11,organic,medium_value,control,0
2296,7,partner,high_value,control,0
2297,83,organic,low_value,treatment,0
2298,2,organic,medium_value,treatment,0
2299,15,referral,low_value,treatment,0
2300,29,organic,low_value,control,0
2301,22,paid_ads,high_value,control,0
2302,4,organic,medium_value,control,0
2303,83,partner,medium_value,treatment,0
2304,64,partner,medium_value,control,0
2305,29,partner,low_value,treatment,0
2306,20,paid_ads,medium_value,control,0
2307,83,referral,medium_value,control,0
2308,69,organic,low_value,treatment,0
2309,21,organic,high_value,control,0
2310,81,organic,low_value,control,0
2311,71,paid_ads,medium_value,control,0
2312,31,paid_ads,low_value,control,0
2313,32,paid_ads,medium_value,treatment,0
2314,15,organic,high_value,treatment,0
2315,75,paid_ads,medium_value,control,1
2316,37,referral,high_value,treatment,1
2317,13,paid_ads,low_value,control,0
2318,35,referral,high_value,treatment,0
2319,22,organic,low_value,treatment,1
2320,65,referral,medium_value,treatment,1
2321,84,paid_ads,medium_value,control,0
2322,1,organic,high_value,control,0
2323,72,organic,medium_value,control,0
2324,64,paid_ads,medium_value,treatment,0
2325,74,referral,medium_value,treatment,0
2326,66,paid_ads,low_value,control,0
2327,51,organic,medium_value,treatment,0
2328,61,partner,medium_value,control,0
2329,22,referral,medium_value,control,0
2330,25,paid_ads,high_value,control,0
2331,67,paid_ads,low_value,control,0
2332,81,organic,medium_value,control,0
2333,54,paid_ads,high_value,treatment,1
2334,5,paid_ads,medium_value,control,0
2335,34,partner,medium_value,control,0
2336,21,paid_ads,medium_value,treatment,1
2337,42,paid_ads,medium_value,control,0
2338,14,paid_ads,high_value,treatment,0
2339,85,partner,medium_value,control,0
2340,59,referral,low_value,treatment,0
2341,11,paid_ads,high_value,treatment,0
2342,48,referral,low_value,control,0
